file,clean_message
mann-k/sent/2064.,"message-id: date: wed, 20 dec 2000 09:48:00 -0800 (pst) attached files cc: mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit bcc: x- attached files here's a good place to start. i'm including a memo from andrews & kurth, our outside counsel who drafted the form. thanks, kay ---------------------- forwarded by kay mann/corp/enron on 12/11/2000 07:24 am --------------------------- ""cobb, chris"" on 11/15/2000 07:23:02 am to: cc: ""thompson, peter j."" subject: attached files attached please find the abb form transformer purchase agreement with our comments removed and placed in a memorandum, which is also attached. <<memo to kay mann re: drafting comments on abb agreement.doc>> <<abb power t&d company form transformer purchase agt..doc>> - drafting comments on abb agreement.doc - abb power t&d company form transformer purchase agt..doc"
may-l/inbox/432.,"message-id: date: fri, 16 nov 2001 17:17:11 -0800 (pst) pira's current news & analysis mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x-from: ""pira distribution"" x-to: pira energy retainer client x-cc: x-bcc: x-folder: \exmerge - may, larry\inbox x-origin: may-l x-filename: larry may 6-26-02.pst dear pira client: the following current news & analysis articles have been published on pira's website: 1) will russia join in non-opec cooperation? 2) fsu seaborne exports 3) november weather: europe/japan cold, us mild please go to these articles can be found in the client section of pira's website. for account information or to gain access please contact dyana rothman at best regards, pira energy group"
skilling-j/discussion_threads/252.,"message-id: date: thu, 9 nov 2000 05:27:00 -0800 (pst) defying convential wisdom - advisory board offer mime-version: 1.0 content-type: text/plain; charset=ansi_x3.4-1968 content-transfer-encoding: quoted-printable x-from: ""scott peterson"" x-to: x-cc: x-bcc: x-folder: \jeffrey_skilling_dec2000\notes folders\discussion threads x-origin: skilling-j x-filename: jskillin.nsf jeff: ? i was intrigued by your interview in the 10/30/00 issue of internetweek=20 onlineas we seem to share the desire to transform the system.? despite enro= n=01, s better business model, robust software infrastructure is as critical to= =20 enron=01,s success as for any other fortune 1000 company.? should you agree= with=20 our mission to deliver that infastructure, we would be most honored to have= =20 you join our advisory board (includes stock option compensation). ? seade software is developing a new category of software we call an=20 application deployment engine (ade).? i stress that this is a new category = of=20 software.? the ade shares some of the features of several existing=20 categories), but no existing product, or combination of products, has=20 thepotential of having such a profound, disruptive affect on the process of= =20 developing complex, enterprise-scale ebusiness software.? the ade enables= =20 rapid deployment of feature-rich, secure, scaleable, open-platform,=20 best-of-breed ebusiness software in =01&internet time=018.? in addition, it= =20 provides for better and more cost effective life cycle management and=20 integration of that software.? note that the seade team has previously buil= t=20 the ade three times as the framework for specific vertical applications.?= =20 ? while this is a new category of commercial software, it=01,s not a particul= arly=20 new idea.? what we are doing has in fact always been the way the academic= =20 world has said complex software systems should be written.? the evolution= =20 from structured languages, to object orientation has been a continual effor= t=20 to find a means to leverage the effort and resources used to deploy past=20 applications for the deployment of the next application.? most enterprise= =20 software shares between 60-90% of its core foundation and features with all= =20 other software.? we call these common horizontal components the =01&common= =20 horizontal framework=018,of a custom application.? the vertical components = are=20 the parts that make the software valuable enough to risk the resources to= =20 develop and deploy mission critical applications.=20 ? seade software=01,s core competency is the delivery of the horizontal compo= nents=20 that make up the majority of all business applications.? we deliver this in= a=20 highly customizable, component-based, platform-independent, fully=20 internationalized, pre-fabricated software application we call an ade.? the= =20 ade enables fast-tracked development of new integrated ebusiness applicatio= ns=20 and provides a common reference for legacy enterprise application integrati= on=20 (many-to-many eai).? we empower the fortune 1000 to maximize their core=20 competency by leveraging ours. ? i=01,ve attached for your review our executive summary, business case slide= show=20 pitch, and advisory board bios.? please let me know if you find our offer o= f=20 interest.? thank you for your consideration. ? ? best regards, scott scott peterson seade software, inc. 512.266.3234 512.695.1246 cell - seade executive summary rev 18.pdf - seade advisory board rev 2.pdf - seade executive summary rev 18.pdf"
watson-k/sent_items/371.,"message-id: date: tue, 2 oct 2001 13:59:30 -0700 (pdt) declined: meeting w aquila and steve thru lunch mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x-from: watson, kimberly </o=enron/ou=na/cn=recipients/cn=kwatson> x-to: mcconnell, mark </o=enron/ou=na/cn=recipients/cn=mmcconne> x-cc: x-bcc: x-folder: \kwatson (non-privileged)\watson, kimberly\sent items x-origin: watson-k x-filename: kwatson (non-privileged).pst mark, thanks for the notice of this meeting. i'm glad you will be attending. fyi, the aquila folks purchased usgt from nanci mackenzie about 18 months ago and i'm not sure how they have incorporated the usgt organization into the aquila organization. since you are the new kid, perhaps you can inquire as to the differences in these shops so that you can effectively deal with both organizations. i'm not sure we've ever been clear on this. please continue to talk about red rock with these folks. what would aquila like to see tw offer? what are their thoughts about the west markets? what could tw do to get aquila to be more active on our pipe? fyi, i am coming into the office wed morning. i will be in eb4179. i need to meet with martha and pack up this office. i should be in by 9:00. if your schedule permits, perhaps you and i could meet for a few minutes on agave before your 10:00 aquila meeting? i'll call you when i get in. thanks, kim."
kaminski-v/c/technote/mail/projects/470.,"message-id: date: thu, 27 apr 2000 04:14:00 -0700 (pdt) re: storage book/luken's storage model cc: mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit bcc: x- storage book/luken's storage model please plan to attend a meeting on thursday, april 27, from 3:00 - 5:00 p.m. to discuss luken's storage model and, more importantly, where we want to go with a storage book. this meeting will be in eb-30c1. any questions, contact mark breese (ext. 3-6751) or gerri irvine (ext. 3-6145)."
dasovich-j/notes_inbox/1913.,"message-id: date: wed, 22 nov 2000 05:00:00 -0800 (pst) alan finder cc: mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit bcc: x-from: alan comnes x-to: mary hain x-cc: james d steffes, susan j mara, jeff dasovich x-bcc: x-folder: \jeff_dasovich_dec2000\notes folders\notes inbox x-origin: dasovich-j x-filename: jdasovic.nsf i am hitting the road so call me do not email me if you need me for rest of today. happy thanksgiving."
jones-t/all_documents/4420.,"message-id: date: thu, 12 oct 2000 03:55:00 -0700 (pdt) status of prepay documentation cc: mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit bcc: x-from: greg johnston x-to: catherine clark x-cc: peter keohane, larry joe hunter, cris sherman, soma ghosh, sara shackleton, tana jones x-bcc: x-folder: \tanya_jones_dec2000\notes folders\all documents x-origin: jones-t x-filename: tjones.nsf please find attached a complete document list relating to the alberta prepay transaction with rbc and td bank, with the current status of each document listed. where the status is listed as ""complete"", that means that i have received a fully executed copy of that document. i believe that joe hunter has sent out to the counterparties all of the confirms, which have been executed by enron canada or enron north america, as applicable, but, other than the one confirm relating to the rbc commodity swap, he has not yet received any of the confirms back from rbc, td or chase. thanks greg johnston"
scholtes-d/it/5.,"message-id: date: thu, 3 jan 2002 09:33:00 -0800 (pst) re: questions about changes for the chapter11.exe mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x- re: questions about changes for the chapter11.exe what we are looking at is cleaning up for december. so the schedule strips have already been created. for settlement purposes, we have to go in and clean house. so it wouldn't help to change the deal in deal entry and i'm not even sure that we can do it anyway because of deal preservation. so we are looking at a time strip for example dec 8-31 to zero out ""counter party"". i will be talking to john tomorrow morning to find out more about the west bankruptcy book. don't know anything about it. thanks again, diana -----original message----- questions about changes for the chapter11.exe good afternoon diana, did i capture your question correctly? the users want to update the chapter11.exe program, that was developed to 'zero-out' schedule strip volumes for a given counterparty for a given day, to allow the users to zero-out the volume for a range of days? it questions 1. schedule strips only get created for deals 2 days before day of flow. so, based on the current design, the date range, at least looking forward, would only be a couple of days. - option 1: maybe, instead of zeroing out schedules, we should adjust the dates on the deal. this would prevent schedule strips from even being created after a certain date? 2. working with john postlethwaite & stacey white, will smith has a program that converts deals from the real enron books to a newly created west bankruptcy book. will this work for you guys? anyway, just give me a call when you get a chance. thanks, david poston 713-345-7834"
shackleton-s/sent/604.,"message-id: date: mon, 8 nov 1999 01:07:00 -0800 (pst) re: financial trading in brazil cc: mime-version: 1.0 content-type: text/plain; charset=ansi_x3.4-1968 content-transfer-encoding: 7bit bcc: x- re: financial trading in brazil ""s?o paulo, november 08, 1999 dear sara: thank you for your message below. november 30, 9:00 am, at enron's offices is ok. kind regards, marcelo rodrigues"" >>> ""sara shackleton"" 11/05 9:47 pm >>> afac and marcelo: thank you for the message. we would suggest tuesday, november 30 at enron's offices. is 9 am convenient for you? please advise. regards. sara"
dean-c/info/221.,"message-id: date: mon, 30 oct 2000 03:09:00 -0800 (pst) true orange, oct. 30, 2000 - part 2 mime-version: 1.0 content-type: text/plain; charset=ansi_x3.4-1968 content-transfer-encoding: quoted-printable x-from: x-to: x-cc: x-bcc: x-folder: \clint_dean_dec2000\notes folders\info x-origin: dean-c x-filename: cdean.nsf scouting texas tech texas travels to lubbock saturday to take on dangerous texas tech in a 6 p.= m. game that will be televised by the fox network. the red raiders are 6-3 overall and 2-3 in the big 12, with losses to nebraska, kansas state and texas a&m. tech, under new coach mike leach, opened the season with a 24-3 win over ne= w mexico, then whipped utah state, 38-16, and north texas, 13-7, before wrapping up the non-conference slate with a 26-0 shutout of lousiana-lafayette. the raiders fell at texas a&m, 33-15, to open league play. then they whitewashed baylor, 28-0, before getting hammered by nebraska, 56-3. then they scared kansas state in manhattan before falling, 28-23. they outscored kansas, 45-39, saturday in lawrence, with sophomore qb kliff kingsbury hitting wr derek dorris for four touchdowns. leach is the guy who found josh heupel and lured him to oklahoma last seaso= n when he was the sooners' offensive coordinator. the sooners' offensive success last year propeled him to the head job at texas tech and his offense is a pass first, pass second and pass third offense, just like the one the sooners use. the difference, however, is that there is only one heupel. but kingsbury is very good. he's a sophomore who has thrown a nation's leading 431 passes th= is year and who has hit 60.1% of them. he is no. 8 in the nation in total offense, averaging 285.6 yards per game. one scary statistic is texas tech's lofty no. 2 ranking in pass defense. th= e raiders are giving up only 146.2 yards per game passing and they have intercepted 10 passes. if the longhorns don't run any better than they have been running, they wil= l have to have some success throwing to have a chance to win. one other worrisome thing is that texas tech is the second best team the longhorns have played to this point. oklahoma, with a 7-0 record, is the on= ly other team the horns have played with a winning record right now. to win in lubbock, the longhorns have to pressure kingsbury and the offense and defense both have to remember to show up in the first quarter. here's how the teams compare statistically (national rank in parenthesis): texas texas tech offense (90) 107.8 rushing avg. (111) 68.1 (10) 302.4 passing avg. (11) 300.6 (32) 410.2 total off. avg. (63) 368.7 (11) 37.8 scoring avg (70) 23.9 defense (20) 101.4 rushing avg. (66) 159.9 (10) 168.0 passing avg. (2) 146.2 (7) 269.4 total def. avg. (20) 302.1 (23) 18.4 opp. scoring avg (36) 20.2 big 12 roundup the conference races have narrowed down to three teams in each division and the northern division will come down to just two teams after this week because iowa state travels to kansas state in an elimination game. two huge games are on tap next week when oklahoma visits texas a&m and nebraska travels to kansas state. if the sooners and huskers both win, the races are as good as over and you can count on them meeting again in kansas city on december 2. big 12 standings southern division conference season w l pf pa pct. w l pf pa pct. oklahoma 4 0 169 75 1.000 7 0 311 110 1.000 texas 4 1 178 110 .800 6 2 302 147 .750 texas a&m 4 1 132 58 .800 6 2 248 102 .75= 0 texas tech 2 3 114 156 .400 6 3 215 182 .667 okla state 0 4 64 136 .000 2 5 129 190 .286 baylor 0 5 31 190 .000 2 6 88 244 .2= 50 northern division conference season w l pf pa pct. w l pf pa pct. nebraska 4 1 220 85 .800 7 1 338 135 .87= 5 kansas state 3 2 165 124 .600 7 2 377 151 .77= 8 iowa state 3 2 137 142 .600 6 2 218 193 .75= 0 kansas 2 3 129 153 .400 4 4 209 180 .50= 0 colorado 2 3 113 135 .400 2 6 165 197 .14= 3 missouri 1 4 97 175 .200 2 6 166 270 .250 last week's results texas 48, baylor 14 texas a&m 26, kansas state 10 oklahoma 31, nebraska 14 texas tech 45, kansas 39 colorado 37, oklahoma state 21 iowa state 39, missouri 20 this week's games texas at texas tech, 6 p.m. (fox) colorado at missouri, noon oklahoma at baylor, 1 p.m. texas a&m at oklahoma state, 1 p.m. iowa state at kansas state, 1 p.m. kansas at nebraska, 2:30 p.m. 2000 longhorn schedule, record (6-2) texas opp. sept. 9 louisiana-lafayette 52 10 sept 16 at stanford 24 27 sept 23 houston 48 0 sept 30 oklahoma state 42 7 oct. 7 oklahoma (dallas) 14 63 oct. 14 at colorado 28 14 oct. 21 missouri 46 12 oct. 28 baylor 48 14 nov. 4 at texas tech nov. 11 at kansas nov. 24 texas a&m scoring by quarters texas 25 110 66 101 - 302 opponents 40 51 35 21 - 147 recruiting roundup the longhorns are still at 19 commitments and are headed toward another national top 10 class, and possibly a top five class if things break right = at the end. * * * * longhorn prize recruit cedric benson had 27 carries for 313 yards and all three touchdowns on runs of 4, 22 and 82 yards to lead midland lee past arch-rival odessa permian, 19-0. it was his sixth career 300-yard game. benson has rushed for 7,121 yards, the 10th highest total ever for a texas high school player and the best ever for one in the state's highest classification. he won't have the awesome stats he had last year (3,500 yds, 51 tds) becaus= e he is one of two offensive starters left from lee's great back-to-back stat= e championship teams, but he looks even bigger and faster this year than he w= as last year. t. j. mills, permian's coach, said, ""my kids hit him and hit him and hit hi= m, but he's a load. if you don't get a lot of hats on him on every play, he'll hurt you."" don shows, the highly successful coach at west monroe, la., had much the sa= me thing to say after his team mauled lee, 38-6, in an early-season game. lee's lone td came on a 78-yard run by benson, and it came on the third pla= y of the game. shows, whose teams are 89-3 since 1995, said, ""we don't usuall= y give up runs like that, and we stopped him pretty good most of the time. bu= t our game plan was to have a lot of people on him on every play, and even then, he made some tough, tough yardage. he's a hard back to stop, especial= ly if he gets a little room."" * * * * not much has changed in the last week. the longhorns are still waiting on several key players to make their decisions. they will sign six to seven more players, and several of the remaining scholarships are likely to go to s dewayne brandon of temple, lb derrick johnson of waco, dl kaelen jakes of valencia, cal., and de jonathan jackson and te james moses, both of galena park north shore. they fill the key requirements: they like the horns and the horns like them= . the most important recruit remaining is super dt tommie harris of killeen ellison, and others still considering texas are athletes quan cosby of mar= t and joseph addai of houston sharpstown and ols william winston of houston madison and jami hightower of jacksonville. super dt paul broussard of blinn jc is still a possibility, but he has some academic hurdles. the longhorns have as good a chance as anyone with harris, but he says he i= s still considering six or seven schools and says he is wide open. harris said he came to the missouri game oct. 21 but got there late and didn't get to visit with the other recruits. harris said he had a good time and said texas remains one of his top choices. recruiting notes: fullback james buchanon of sarasota, fla., picked florida state over texas and boston college. . . one top ut recruit, ol mike garcia of galena park, is out for the rest of the season with a torn acl, but he says he will be ready for two-a-days next august in austin. here's a list of the horns' 19 early commitments: offensive line (7) jonathan scott, 6-7, 290, 4.9, dallas carter abe robinson, 6-6, 270, 4.9, jersey village alfio randall, 6-6, 300, 5.1, blinn jc mike garcia, 6-5, 280, 5.2, galena park will allen, 6-5, 300, 5.2, cypress falls roman reeves, 6-6, 295, 5.2, livingston terrance young, 6-6, 340, 5.5, longview quarterback (1) matt nordgren, 6-5, 225, 4.6, dallas b. lynch running back (2) cedric benson, 5-11, 200, 4.5, midland lee anthony johnson, 5-11, 195, 4.4, jefferson defensive end (1) eric hall, 6-2, 240, 4.5, clarksville, tenn. linebacker (2) yamil lebron, 6-2, 240, 4.7, killeen ellison lance mcfarland, 6-1, 225, 4.6, jefferson defensive back (5) cedric griffin, 6-1, 180, 4.4, san antonio holmes aaron ross, 6-1, 182, 4.42, tyler kendal briles, 5-10, 175, 4.5, wolfforth frenship braden johnson, 6-2, 200, 4.5, euless trinity brian carter, 5-11, 180, 4.5, the woodlands punter (1) brian bradford, 6-1, 205, trinity valley jc basketball team adds 2 walk-ons two walk-ons, including a former scholarship player at north texas state, have been added to the ut basketball team, coach rick barnes announced last week. they are 6-6 junior guard/forward deginald erskin and 6-1 freshman point guard drew gressett. erskin, a cousin of former longhorn kris clack, is from gonzales. he played at north texas state for two years, averaging 12.3 points as a freshman and 18.9 points as a sophomore. he will have to sit out this year, but can practice with the team. gressett was an all-district guard at austin westlake last season, averagin= g 15 points and 6 assists per game.ranking, they get beat. unbeaten list down to 3 two of the five unbeaten teams in division 1 fell saturday, with no. 1 nebraska falling to no. 3 (now no. 1) oklahoma and no. 5 clemson getting be= at by georgia tech. the -teams left with perfect records are ou (7-0), no. 2 virginia tech (8-0= ), and no. 9 tcu (7-0). whites win ut fall series the white team won the longhorns' annual fall world series last week, takin= g the first two games before losing the finale, behind some strong performanc= es by the highly rated recruiting class. the white team won the opening game, 9-1, wednesday, behind the pitching of ryan france, who allowed only one run over five innings while getting three strikeouts. a seven-run second innings for the whites broke the game open. freshman eri= c sultemeier of new braunfels had a pair of doubles for the white team. sophomore ray clark took the loss for the orange team. the white team won a 12-8 slugfest thursday in the second game. sultemeier had a three-run homer for the whites, and fellow freshman tim moss of lancaster went 2-for-3, with two runs scored and two runs batted in. jeff ontiveros, the team's leading power hitter last year, also had a home run f= or the white team. freshman kasey baker of houston langham creek homered for the orange team a= nd freshman jake duncan of marshall had an inside-the-park homer. sophomore brantley jordan, a transfer from texarkana jc, picked up the win, going five innings and allowing four earned runs. fellow sophomore starter ben king, a transfer from alabama, took the loss. the orange squad broke a 2-2 tie in the top of the sixth inning with a three-run rally en route to a 5-2 win over the white club in the final gam= e friday. derek denman, a tranfer from grayson jc, got the victory, scattering three hits and giving up two runs in five innings. freshman justin simmsons of duncanville, pitched two innings of one-hit relief. the orange offense was led by baker and duncan, who each collected two hits and combined for three runs on the day. freshman shortstop omar quintanilla of el paso socorro paced the white attack, going 2-for-2 and scoring two runs. ut women picked fourth the texas women's basketball team is picked to finish fourth in the big 12 conference basketball race behind defending champion iowa state, oklahoma a= nd texas tech. the longhorns had their annual orange-white game thursday and the white tea= m won, 82-68, behind 22 points from 5-9 freshman guard kaira white. more good news for the horns were the strong showings by two tall newcomers= . annissa hastings, a 6-2 freshman forward, had 19 points and 10 rebounds for the orange squad, and stacy stephens, a 6-1 freshman forward, had 12 points= , 8 rebounds and 2 blocks for the white. texas will host an all-star russian team thursday at 7 p.m. in the erwin center. texas no. 20, favored by 10 texas is no. 20 this week in both the associated press and coaches' footbal= l polls and the longhorns are favored over texas tech by 10 points for their saturday night game in lubbock. horns picked 5th in basketball the longhorns were picked to finish fifth in the big 12 basketball race in = a pre-season vote by the basketball coaches. kansas was a a unanimous choice to win the title, followed by oklahoma, missouri, defending champion iowa state and then texas. longhorn junior guard/forward maurice evans was tabbed as the league's newcomer of the year. evans, 6-5, a transfer from wichita state who sat out last season, was nint= h in division i scoring with a 22.6 average during his sophomore season at wichita. the longhorns did not have a player on the pre-season all-conference team. junior center/forward chris owens received some votes for the team. he averaged 9.4 points and 5.6 rebounds last season. texas will open the exhibition season with the orange-white scrimmage wednesday at 7 p.m. in gregory gym. the longhorns open the regular season with a home game against navy at 7 p.= m. on monday, november 13, in the opening game of the pre-season nit. the perfect gift for any longhorn for any occasion a true orange subscription is the gift you can get every year for your longhorn friends a subscription to true orange is the perfect gift for any occasion for a longhorn who has everything else. it's only $45 ($35 by e-mail) and i'll send an attractive card announcing your thoughtful gift. the only thing better is a gift of true orange and the true orange fax = =01) and you can give both for just $130 a year ($99 if they take both by e-mail= ). o i am enclosing $45 for a gift subscription ($35 e-mail) o i am enclosing $130 for a gift subscription to the newsletter and the fa= x ($99 e-mail) name of recipient address (& fax no., if applicable) city, state, zip your name any message you want on card next issue november 6 the next issue will be e-mailed on november 6 and will report on the big ga= me at texas tech, preview another road test the following week at kansas and take a look at the big 12 championship races. i'll have a lot of recruiting news, including my updated elite 80 and fabulous 40 lists, reports on men's and women's basketball and lots of othe= r longhorn sports news. subscription form i want to subscribe. i am enclosing $45 for the next year, which will inclu= de 26 issues. a two-year subscription is $85. for a one-year subscription via e-mail, send $35. name street address or box number or e-mail address city, state and zip code remit to true orange, p o box 26530, austin, tx 78755 foreign rates available on request. phone 512-795-8536 e-mail address: gift subscription form i want to give a gift subscription to true orange. i am enclosing $45. please send an appropriate gift card. for a gift subscription via e-mail, send $35. name of person receiving gift street address or box number or e-mail address city, state and zip code your name"
fischer-m/all_documents/362.,"message-id: date: wed, 3 jul 2002 06:06:00 -0700 (pdt) bus list at desert sky mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x- bus list at desert sky"
symes-k/discussion_threads/224.,"message-id: date: thu, 16 nov 2000 06:00:00 -0800 (pst) re: apb checkout mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x- apb checkout 461027 jeff broker has jan 01"
hain-m/notes_inbox/636.,"message-id: date: mon, 19 mar 2001 06:06:00 -0800 (pst) 2001 enron law conference (distribution list 4) mime-version: 1.0 content-type: text/plain; charset=ansi_x3.4-1968 content-transfer-encoding: 7bit x-from: sara davidson x-to: robert hermann, leesa white, lynn aven, donette dewar, annette glod, rick hopkinson, james maccallon, dub morris, victor nieto, bill bowes, trey cash, alicia goodrow, tony jarrett, lina jimenez, tina livingston, davis maxey, tara rafter, annmarie tiller, brent vasconcellos, ronald adzgery, jeffrey k fischer, margaret maddox, charles walther, reynaldo garcia, jeff blumenthal, morris richard clark, stephen h douglas, stacy dunegan, matthew f gockerman, rhett jackson, kenneth krasny, kevin liss, preston mcglory, susan musch, jerry seade, steven j kean, jeffrey keeler, mary hain, christi l nicolay, sarah novosel, robert frank, lara leibman, gloria ogenyi, richard shapiro, leslie lawner, paul kaufman, aleck dadson, daniel allegretti, howard fromer, joe hartsoe, roy boston, janine migden, christie patrick, thane twiggs, mark metts, jane wilson, brian schaffer, jan johnson, tod a lindholm, james a hughes, anthony duenner, sean long, richard dimichele, kim monk, robert d gresch, michael r brown, michael j smalling, wade cline, phil patman, rhonda l denton, steve weller, cristina juvier, ray alvarez, annette vogel, rockford meyer, tom shelton, kathleen e magruder, susan t covino, rebecca carter, teresa callahan, kate cole, denise ernest, geneva holland, sylvia hu, peggy menchaca, elaine overturf, lori pinder, tanya sanford, hardie davis, georgene moore, eric benson, x-cc: x-bcc: x-folder: \mary_hain_aug2000_jul2001\notes folders\notes inbox x-origin: hain-m x-filename: mary-hain.nsf check out the 2001 enron law conference website at and access your online rsvp form. remember, responses must be submitted no later than friday, march 30, 2001. for anyone requesting cle credit for a state other than texas, please submit your rsvp form by march 23, 2001. see you in san antonio! ? please note: due to problems with the system, all rsvp forms submitted prior to 1:00pm cst should re-submit their form (even if you received a confirmation e-mail). thank you!"
scott-s/discussion_threads/971.,"message-id: date: fri, 11 aug 2000 02:53:00 -0700 (pdt) thank you for registering with cheap tickets mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x-from: x-to: x-cc: x-bcc: x-folder: \susan_scott_dec2000_june2001_2\notes folders\discussion threads x-origin: scott-s x-filename: sscott5.nsf *** please save this e-mail for your records *** dear susan, welcome to cheap tickets! you've selected the best site on the internet to find discount air tickets. with more than 400,000 non-published discount airfares, we offer fares you sometimes can't find anywhere else. the search is easy and free. simply point your browser to to get started. you can search for fares right from the home page using express search. it's only one click to view a list of available itineraries. or, try the power search to see a list of discount fares. one more click shows available itineraries. services whether you're just looking for low fares or you're ready to make a reservation or purchase tickets, cheap tickets lets you be the travel agent. there's no charge and no obligation to search our extensive database of low airfares. and when you're ready, it's only five clicks to purchase a ticket. need a hotel room for your next vacation? we have rooms available at up to 70% off published rates and many times can find you a room for sold out dates. visit us at to save money on your hotel reservations. if you like our airfares, you'll love our cruise rates. for details on booking your next cruise at big savings with cheap tickets, check us out at privacy and security at cheap tickets, we're committed to making the process of travel planning and purchasing easy and safe for you. cheap tickets assures your right to privacy. we won't share your personal information with others without your consent. and our ""no worry security"" means your purchases are safe with cheap tickets. we use encryption technology to make sure private information stays private. customer support need help? once you login, the internet's best help system is a click away. a context sensitive, pop-up help link is available on every page of the fare search. when in doubt, you can view all help information by going to it's simple and free. answers to frequently asked questions are also available at buying discount tickets is easy, but occasionally problems do arise. if you can't find an answer to your question using one of the help links above, you can receive customer support at thank you for registering with cheap tickets. we know you'll find the site easy to use. we look forward to saving you money with our discount airfares, hotels and cruises. thanks again. cheap tickets traded on nasdaq as ctix"
arnold-j/all_documents/332.,"message-id: date: wed, 4 oct 2000 01:14:00 -0700 (pdt) re: natural update mime-version: 1.0 content-type: text/plain; charset=ansi_x3.4-1968 content-transfer-encoding: 7bit x- natural update john: ? the price behavior of the past couple days has been disappointing.? my short-term market patterns suggested a more robust price rally and natural appears to be waning at present.? volume on this rally is poor, particularly since yesterday was a decent day to the upside.? the market appears to be using a lot of its energy but spinning its wheels.? if we are at these same price levels in another two weeks, that would be extremely bullish.? right here, the risk/reward to being long is not so great.? recommend a neutral stance short-term on natural.? bigger picture is still very bullish.? however, this market needs another 1-2 weeks of what i would call horizontal price action to set the stage for a big move to the upside. ? let me know if this stuff is useful for you.? i certainly don't want to waste your time.? in addition, if you prefer i call when i have something to pass along, let me know.? i don't know how often you check/see your e-mail.? thanks, ? mark sagel"
shackleton-s/sent/856.,"message-id: date: fri, 28 jan 2000 03:08:00 -0800 (pst) cms mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x- cms sara, i spoke to kevin thomas and he gave me the following address and fax. address: 1 jackson square, suite 1060, jackson - michigan, # 49201 phone #: 517-768-2003 fax #: 517-787-4606 how shall we proceed now? i guess we need scott neal's signature. i'll be in a couple of meetings today, but we will definitely send this out today. thanks, julian"
fischer-m/notes_inbox/146.,"message-id: date: mon, 3 jun 2002 03:12:00 -0700 (pdt) how to change your voicemail greeting mime-version: 1.0 content-type: text/plain; charset=us-ascii content-transfer-encoding: 7bit x-from: denise williams x-to: ew_benefits x-cc: x-bcc: x-folder: \mark fischer 7-12-02\notes folders\notes inbox x-origin: fischer-m x-filename: mark fischer 7-12-02 lnotes.nsf we have received a number of calls from folks that do not remember how to modify their voicemail greeting. follow the steps below to change your external and internal greetings. 1. dial-in to check your messages as you normally do by touching the message button on your phone or by dialing 823-6799. 2. once you are logged into your mailbox, touch 8, then 2. the system will tell you to press 1 for your external greeting, or 2 for your internal greeting. 3. press 1 or 2 depending on the greeting you wish to change. 4. after you have selected the greeting to modify, it's a good idea to listen to your voicemail as it currently sounds to prepare you for recording the new message. press 2 to listen to your current greeting. 5. press 76 to delete the old greeting. 6. press 5 to record the new greeting. press the # when you have finished recording. 7. press 2 to listen to the greeting you have recorded. if you are satisfied with it, hang up. if you are not satisfied, press 76 to delete it. press 5 to record, # to end, 2 to listen. repeat this process until you are satisfied with your greeting. if you have any questions, please call the help desk at x6862. --d"
